(-1,-1.19209e-06)
(-0.809015,-0.587785)
(-0.309016,-0.951056)
(0.309018,-0.951056)
(0.809016,-0.587783)
(1,1.03711e-06)
(0.809015,0.587785)
(0.309016,0.951056)
(-0.309018,0.951056)
(-0.809016,0.587783)
(-1,-1.19209e-06)
(-0.809015,-0.587785)
(-0.309016,-0.951056)
(0.309018,-0.951056)
(0.809016,-0.587783)
(1,1.13073e-06)
(0.809015,0.587785)
(0.309016,0.951056)
(-0.309018,0.951055)
(-0.809016,0.587783)
(-1,-1.19209e-06)
(-0.809015,-0.587785)
(-0.309016,-0.951056)
(0.309018,-0.951056)
(0.809016,-0.587783)
(1,1.22436e-06)
(0.809015,0.587785)
(0.309016,0.951056)
(-0.309018,0.951055)
(-0.809016,0.587783)
(-1,-1.19209e-06)
(-0.809015,-0.587785)
(-0.309015,-0.951056)
(0.309018,-0.951056)
(0.809016,-0.587783)
(1,1.31799e-06)
(0.809015,0.587785)
(0.309015,0.951056)
(-0.309018,0.951055)
(-0.809016,0.587783)
(-1,-1.43051e-06)
(-0.809015,-0.587785)
(-0.309015,-0.951056)
(0.309018,-0.951056)
(0.809016,-0.587783)
(1,1.41161e-06)
(0.809014,0.587785)
(0.309015,0.951056)
(-0.309018,0.951055)
(-0.809016,0.587783)
(-1,-1.43051e-06)
(-0.809014,-0.587785)
(-0.309015,-0.951056)
(0.309018,-0.951055)
(0.809016,-0.587783)
(1,1.50524e-06)
(0.809014,0.587785)
(0.309015,0.951056)
(-0.309018,0.951055)
(-0.809016,0.587783)
(-1,-1.43051e-06)
(-0.809014,-0.587785)
(-0.309015,-0.951056)
(0.309018,-0.951055)
(0.809016,-0.587782)
(1,1.59886e-06)
(0.809014,0.587785)
(0.309015,0.951056)
(-0.309018,0.951055)
(-0.809016,0.587782)
(-1,-1.43051e-06)
(-0.809014,-0.587785)
(-0.309015,-0.951056)
(0.309018,-0.951055)
(0.809016,-0.587782)
(1,1.69249e-06)
(0.809014,0.587785)
(0.309015,0.951056)
(-0.309018,0.951055)
(-0.809016,0.587782)
(-1,-1.90735e-06)
(-0.809014,-0.587785)
(-0.309015,-0.951056)
(0.309018,-0.951055)
(0.809016,-0.587782)
(1,1.78612e-06)
(0.809014,0.587785)
(0.309015,0.951056)
(-0.309019,0.951055)
(-0.809016,0.587782)
(-1,-1.90735e-06)
(-0.809014,-0.587785)
(-0.309015,-0.951056)
(0.309019,-0.951055)
(0.809016,-0.587782)
(1,1.87974e-06)
(0.809014,0.587786)
(0.309015,0.951056)
(-0.309019,0.951055)
(-0.809016,0.587782)
(-1,-1.90735e-06)
(-0.809014,-0.587786)
(-0.309015,-0.951056)
(0.309019,-0.951055)
(0.809016,-0.587782)
(1,1.97337e-06)
(0.809014,0.587786)
(0.309015,0.951056)
(-0.309019,0.951055)
(-0.809016,0.587782)
(-1,-1.90735e-06)
(-0.809014,-0.587786)
(-0.309015,-0.951056)
(0.309019,-0.951055)
(0.809016,-0.587782)
(1,2.06699e-06)
(0.809014,0.587786)
(0.309015,0.951056)
(-0.309019,0.951055)
(-0.809016,0.587782)
(-1,-2.14577e-06)
(-0.809014,-0.587786)
(-0.309015,-0.951056)
(0.309019,-0.951055)
(0.809016,-0.587782)
(1,2.16062e-06)
(0.809014,0.587786)
(0.309015,0.951057)
(-0.309019,0.951055)
(-0.809016,0.587782)
(-1,-2.14577e-06)
(-0.809014,-0.587786)
(-0.309015,-0.951056)
(0.309019,-0.951055)
(0.809017,-0.587782)
(1,2.25425e-06)
(0.809014,0.587786)
(0.309015,0.951057)
(-0.309019,0.951055)
(-0.809016,0.587782)
(-1,-2.14577e-06)
(-0.809014,-0.587786)
(-0.309015,-0.951056)
(0.309019,-0.951055)
(0.809017,-0.587782)
(1,2.34787e-06)
(0.809014,0.587786)
(0.309015,0.951057)
(-0.309019,0.951055)
(-0.809017,0.587782)
(-1,-2.14577e-06)
(-0.809014,-0.587786)
(-0.309014,-0.951057)
(0.309019,-0.951055)
(0.809017,-0.587782)
(1,2.4415e-06)
(0.809014,0.587786)
(0.309014,0.951057)
(-0.309019,0.951055)
(-0.809017,0.587782)
(-1,-2.6226e-06)
(-0.809014,-0.587786)
(-0.309014,-0.951057)
(0.309019,-0.951055)
(0.809017,-0.587782)
(1,2.53513e-06)
(0.809014,0.587786)
(0.309014,0.951057)
(-0.309019,0.951055)
(-0.809017,0.587782)
(-1,-2.6226e-06)
(-0.809014,-0.587786)
(-0.309014,-0.951057)
(0.309019,-0.951055)
(0.809017,-0.587782)
(1,2.62875e-06)
(0.809014,0.587786)
(0.309014,0.951057)
(-0.309019,0.951055)
(-0.809017,0.587782)
(-1,-2.6226e-06)
(-0.809014,-0.587786)
(-0.309014,-0.951057)
(0.309019,-0.951055)
(0.809017,-0.587781)
(1,2.72238e-06)
(0.809014,0.587786)
(0.309014,0.951057)
(-0.309019,0.951055)
(-0.809017,0.587781)
(-1,-2.6226e-06)
(-0.809014,-0.587786)
(-0.309014,-0.951057)
(0.309019,-0.951055)
(0.809017,-0.587781)
(1,2.816e-06)
(0.809014,0.587786)
(0.309014,0.951057)
(-0.309019,0.951055)
(-0.809017,0.587781)
(-1,-3.09944e-06)
(-0.809014,-0.587786)
(-0.309014,-0.951057)
(0.30902,-0.951055)
(0.809017,-0.587781)
(1,2.90963e-06)
(0.809013,0.587786)
(0.309014,0.951057)
(-0.30902,0.951055)
(-0.809017,0.587781)
(-1,-3.09944e-06)
(-0.809013,-0.587787)
(-0.309014,-0.951057)
(0.30902,-0.951055)
(0.809017,-0.587781)
(1,3.00326e-06)
(0.809013,0.587786)
(0.309014,0.951057)
(-0.30902,0.951055)
(-0.809017,0.587781)
(-1,-3.09944e-06)
(-0.809013,-0.587787)
(-0.309014,-0.951057)
(0.30902,-0.951055)
(0.809017,-0.587781)
(1,3.09688e-06)
(0.809013,0.587786)
(0.309014,0.951057)
(-0.30902,0.951055)
(-0.809017,0.587781)
(-1,-3.09944e-06)
(-0.809013,-0.587787)
(-0.309013,-0.951057)
(0.30902,-0.951055)
(0.809017,-0.587781)
(1,3.19051e-06)
(0.809013,0.587787)
(0.309014,0.951057)
(-0.30902,0.951055)
(-0.809017,0.587781)
(-1,-3.33786e-06)
(-0.809013,-0.587787)
(-0.309013,-0.951057)
(0.30902,-0.951055)
(0.809017,-0.587781)
(1,3.28414e-06)
(0.809013,0.587787)
(0.309014,0.951057)
(-0.30902,0.951055)
(-0.809017,0.587781)
(-1,-3.33786e-06)
(-0.809013,-0.587787)
(-0.309013,-0.951057)
(0.30902,-0.951055)
(0.809017,-0.587781)
(1,3.37776e-06)
(0.809013,0.587787)
(0.309014,0.951057)
(-0.30902,0.951055)
(-0.809017,0.587781)
(-1,-3.33786e-06)
(-0.809013,-0.587787)
(-0.309013,-0.951057)
(0.30902,-0.951055)
(0.809017,-0.587781)
(1,3.47139e-06)
(0.809013,0.587787)
(0.309013,0.951057)
(-0.30902,0.951055)
(-0.809017,0.587781)
(-1,-3.33786e-06)
(-0.809013,-0.587787)
(-0.309013,-0.951057)
(0.30902,-0.951055)
(0.809017,-0.587781)
(1,3.56501e-06)
(0.809013,0.587787)
(0.309013,0.951057)
(-0.30902,0.951055)
(-0.809017,0.587781)
(-1,-3.8147e-06)
(-0.809013,-0.587787)
(-0.309013,-0.951057)
(0.30902,-0.951055)
(0.809017,-0.587781)
(1,3.65864e-06)
(0.809013,0.587787)
(0.309013,0.951057)
(-0.30902,0.951055)
(-0.809017,0.587781)
(-1,-3.8147e-06)
(-0.809013,-0.587787)
(-0.309013,-0.951057)
(0.30902,-0.951055)
(0.809017,-0.587781)
(1,3.75227e-06)
(0.809013,0.587787)
(0.309013,0.951057)
(-0.30902,0.951055)
(-0.809017,0.587781)
(-1,-3.8147e-06)
(-0.809013,-0.587787)
(-0.309013,-0.951057)
(0.30902,-0.951055)
(0.809017,-0.58778)
(1,3.84589e-06)
(0.809013,0.587787)
(0.309013,0.951057)
(-0.30902,0.951055)
(-0.809018,0.587781)
(-1,-3.8147e-06)
(-0.809013,-0.587787)
(-0.309013,-0.951057)
(0.309021,-0.951055)
(0.809018,-0.58778)
(1,3.93952e-06)
(0.809013,0.587787)
(0.309013,0.951057)
(-0.30902,0.951055)
(-0.809018,0.587781)
(-1,-4.05312e-06)
(-0.809013,-0.587787)
(-0.309013,-0.951057)
(0.309021,-0.951055)
(0.809018,-0.58778)
(1,4.03314e-06)
(0.809013,0.587787)
(0.309013,0.951057)
(-0.309021,0.951055)
(-0.809018,0.587781)
(-1,-4.05312e-06)
(-0.809013,-0.587787)
(-0.309013,-0.951057)
(0.309021,-0.951055)
(0.809018,-0.58778)
(1,4.12677e-06)
(0.809013,0.587787)
(0.309013,0.951057)
(-0.309021,0.951055)
(-0.809018,0.58778)
(-1,-4.05312e-06)
(-0.809013,-0.587787)
(-0.309013,-0.951057)
(0.309021,-0.951055)
(0.809018,-0.58778)
(1,4.2204e-06)
(0.809013,0.587787)
(0.309013,0.951057)
(-0.309021,0.951055)
(-0.809018,0.58778)
(-1,-4.05312e-06)
(-0.809013,-0.587787)
(-0.309012,-0.951057)
(0.309021,-0.951055)
(0.809018,-0.58778)
(1,4.31402e-06)
(0.809013,0.587788)
(0.309012,0.951057)
(-0.309021,0.951055)
(-0.809018,0.58778)
(-1,-4.52995e-06)
(-0.809013,-0.587787)
(-0.309012,-0.951057)
(0.309021,-0.951055)
(0.809018,-0.58778)
(1,4.40765e-06)
(0.809013,0.587788)
(0.309012,0.951057)
(-0.309021,0.951055)
(-0.809018,0.58778)
(-1,-4.52995e-06)
(-0.809012,-0.587788)
(-0.309012,-0.951057)
(0.309021,-0.951054)
(0.809018,-0.58778)
(1,4.50128e-06)
(0.809013,0.587788)
(0.309012,0.951057)
(-0.309021,0.951054)
(-0.809018,0.58778)
(-1,-4.52995e-06)
(-0.809012,-0.587788)
(-0.309012,-0.951057)
(0.309021,-0.951054)
(0.809018,-0.58778)
(1,4.5949e-06)
(0.809013,0.587788)
(0.309012,0.951057)
(-0.309021,0.951054)
(-0.809018,0.58778)
(-1,-4.52995e-06)
(-0.809012,-0.587788)
(-0.309012,-0.951057)
(0.309021,-0.951054)
(0.809018,-0.58778)
(1,4.68853e-06)
(0.809013,0.587788)
(0.309012,0.951057)
(-0.309021,0.951054)
(-0.809018,0.58778)
(-1,-4.76837e-06)
(-0.809012,-0.587788)
(-0.309012,-0.951057)
(0.309021,-0.951054)
(0.809018,-0.58778)
(1,4.78215e-06)
(0.809012,0.587788)
(0.309012,0.951057)
(-0.309021,0.951054)
(-0.809018,0.58778)
(-1,-4.76837e-06)
(-0.809012,-0.587788)
(-0.309012,-0.951057)
(0.309021,-0.951054)
(0.809018,-0.58778)
(1,4.87578e-06)
(0.809012,0.587788)
(0.309012,0.951057)
(-0.309021,0.951054)
(-0.809018,0.58778)
(-1,-4.76837e-06)
(-0.809012,-0.587788)
(-0.309012,-0.951057)
(0.309022,-0.951054)
(0.809018,-0.58778)
(1,4.96941e-06)
(0.809012,0.587788)
(0.309012,0.951057)
(-0.309021,0.951054)
(-0.809018,0.58778)
(-1,-4.76837e-06)
(-0.809012,-0.587788)
(-0.309012,-0.951057)
(0.309022,-0.951054)
(0.809018,-0.58778)
(1,5.06303e-06)
(0.809012,0.587788)
(0.309012,0.951057)
(-0.309021,0.951054)
(-0.809018,0.58778)
(-1,-5.24521e-06)
(-0.809012,-0.587788)
(-0.309012,-0.951057)
(0.309022,-0.951054)
(0.809018,-0.58778)
(1,5.15666e-06)
(0.809012,0.587788)
(0.309012,0.951057)
(-0.309022,0.951054)
(-0.809018,0.58778)
(-1,-5.24521e-06)
(-0.809012,-0.587788)
(-0.309012,-0.951057)
(0.309022,-0.951054)
(0.809018,-0.58778)
(1,5.25028e-06)
(0.809012,0.587788)
(0.309012,0.951057)
(-0.309022,0.951054)
(-0.809018,0.58778)
(-1,-5.24521e-06)
(-0.809012,-0.587788)
(-0.309012,-0.951057)
(0.309022,-0.951054)
(0.809018,-0.58778)
(1,5.34391e-06)
(0.809012,0.587788)
(0.309012,0.951058)
(-0.309022,0.951054)
(-0.809018,0.587779)
(-1,-5.24521e-06)
(-0.809012,-0.587788)
(-0.309011,-0.951058)
(0.309022,-0.951054)
(0.809018,-0.58778)
(1,5.43754e-06)
(0.809012,0.587788)
(0.309011,0.951058)
(-0.309022,0.951054)
(-0.809018,0.587779)
(-1,-5.72205e-06)
(-0.809012,-0.587788)
(-0.309011,-0.951058)
(0.309022,-0.951054)
(0.809018,-0.58778)
(1,5.53116e-06)
(0.809012,0.587788)
(0.309011,0.951058)
(-0.309022,0.951054)
(-0.809018,0.587779)
(-1,-5.72205e-06)
(-0.809012,-0.587788)
(-0.309011,-0.951058)
(0.309022,-0.951054)
(0.809019,-0.58778)
(1,5.62479e-06)
(0.809012,0.587789)
(0.309011,0.951058)
(-0.309022,0.951054)
(-0.809019,0.587779)
(-1,-5.72205e-06)
(-0.809012,-0.587789)
(-0.309011,-0.951058)
(0.309022,-0.951054)
(0.809019,-0.587779)
(1,5.71842e-06)
(0.809012,0.587789)
(0.309011,0.951058)
(-0.309022,0.951054)
(-0.809019,0.587779)
(-1,-5.72205e-06)
(-0.809012,-0.587789)
(-0.309011,-0.951058)
(0.309022,-0.951054)
(0.809019,-0.587779)
(1,5.81204e-06)
(0.809012,0.587789)
(0.309011,0.951058)
(-0.309022,0.951054)
(-0.809019,0.587779)
(-1,-5.96046e-06)
(-0.809012,-0.587789)
(-0.309011,-0.951058)
(0.309022,-0.951054)
(0.809019,-0.587779)
(1,5.90567e-06)
(0.809012,0.587789)
(0.309011,0.951058)
(-0.309022,0.951054)
(-0.809019,0.587779)
(-1,-5.96046e-06)
(-0.809012,-0.587789)
(-0.309011,-0.951058)
(0.309022,-0.951054)
(0.809019,-0.587779)
(1,5.99929e-06)
(0.809012,0.587789)
(0.309011,0.951058)
(-0.309022,0.951054)
(-0.809019,0.587779)
(-1,-5.96046e-06)
(-0.809012,-0.587789)
(-0.309011,-0.951058)
(0.309023,-0.951054)
(0.809019,-0.587779)
(1,6.09292e-06)
(0.809012,0.587789)
(0.309011,0.951058)
(-0.309022,0.951054)
(-0.809019,0.587779)
(-1,-5.96046e-06)
(-0.809012,-0.587789)
(-0.309011,-0.951058)
(0.309023,-0.951054)
(0.809019,-0.587779)
(1,6.18655e-06)
(0.809012,0.587789)
(0.309011,0.951058)
(-0.309022,0.951054)
(-0.809019,0.587779)
(-1,-6.4373e-06)
(-0.809012,-0.587789)
(-0.309011,-0.951058)
(0.309023,-0.951054)
(0.809019,-0.587779)
(1,6.28017e-06)
(0.809012,0.587789)
(0.309011,0.951058)
(-0.309023,0.951054)
(-0.809019,0.587779)
(-1,-6.4373e-06)
(-0.809012,-0.587789)
(-0.309011,-0.951058)
(0.309023,-0.951054)
(0.809019,-0.587779)
(1,6.3738e-06)
(0.809012,0.587789)
(0.309011,0.951058)
(-0.309023,0.951054)
(-0.809019,0.587779)
(-1,-6.4373e-06)
(-0.809011,-0.587789)
(-0.309011,-0.951058)
(0.309023,-0.951054)
(0.809019,-0.587779)
(1,6.46743e-06)
(0.809011,0.587789)
(0.309011,0.951058)
(-0.309023,0.951054)
(-0.809019,0.587779)
(-1,-6.4373e-06)
(-0.809011,-0.587789)
(-0.309011,-0.951058)
(0.309023,-0.951054)
(0.809019,-0.587779)
(1,6.56105e-06)
(0.809011,0.587789)
(0.30901,0.951058)
(-0.309023,0.951054)
(-0.809019,0.587779)
(-1,-6.67572e-06)
(-0.809011,-0.587789)
(-0.309011,-0.951058)
(0.309023,-0.951054)
(0.809019,-0.587779)
(1,6.65468e-06)
(0.809011,0.587789)
(0.30901,0.951058)
(-0.309023,0.951054)
(-0.809019,0.587779)
(-1,-6.67572e-06)
(-0.809011,-0.58779)
(-0.309011,-0.951058)
(0.309023,-0.951054)
(0.809019,-0.587779)
(1,6.7483e-06)
(0.809011,0.587789)
(0.30901,0.951058)
(-0.309023,0.951054)
(-0.809019,0.587778)
(-1,-6.67572e-06)
(-0.809011,-0.58779)
(-0.309011,-0.951058)
(0.309023,-0.951054)
(0.809019,-0.587778)
(1,6.84193e-06)
(0.809011,0.58779)
(0.30901,0.951058)
(-0.309023,0.951054)
(-0.809019,0.587778)
(-1,-6.67572e-06)
(-0.809011,-0.58779)
(-0.30901,-0.951058)
(0.309023,-0.951054)
(0.809019,-0.587778)
(1,6.93556e-06)
(0.809011,0.58779)
(0.30901,0.951058)
(-0.309023,0.951054)
(-0.809019,0.587778)
(-1,-7.15256e-06)
(-0.809011,-0.58779)
(-0.30901,-0.951058)
(0.309023,-0.951054)
(0.809019,-0.587778)
(1,7.02918e-06)
(0.809011,0.58779)
(0.30901,0.951058)
(-0.309024,0.951054)
(-0.809019,0.587778)
(-1,-7.15256e-06)
(-0.809011,-0.58779)
(-0.30901,-0.951058)
(0.309024,-0.951054)
(0.809019,-0.587778)
(1,7.12281e-06)
(0.809011,0.58779)
(0.30901,0.951058)
(-0.309024,0.951054)
(-0.80902,0.587778)
(-1,-7.15256e-06)
(-0.809011,-0.58779)
(-0.30901,-0.951058)
(0.309024,-0.951054)
(0.809019,-0.587778)
(1,7.21643e-06)
(0.809011,0.58779)
(0.30901,0.951058)
(-0.309024,0.951054)
(-0.80902,0.587778)
(-1,-7.15256e-06)
(-0.809011,-0.58779)
(-0.30901,-0.951058)
(0.309024,-0.951054)
(0.80902,-0.587778)
(1,7.31006e-06)
(0.809011,0.58779)
(0.30901,0.951058)
(-0.309024,0.951054)
(-0.80902,0.587778)
(-1,-7.39098e-06)
(-0.809011,-0.58779)
(-0.30901,-0.951058)
(0.309024,-0.951054)
(0.80902,-0.587778)
(1,7.40369e-06)
(0.809011,0.58779)
(0.30901,0.951058)
(-0.309024,0.951054)
(-0.80902,0.587778)
(-1,-7.39098e-06)
(-0.809011,-0.58779)
(-0.30901,-0.951058)
(0.309024,-0.951054)
(0.80902,-0.587778)
(1,7.49731e-06)
(0.809011,0.58779)
(0.30901,0.951058)
(-0.309024,0.951054)
(-0.80902,0.587778)
(-1,-7.39098e-06)
(-0.809011,-0.58779)
(-0.30901,-0.951058)
(0.309024,-0.951054)
(0.80902,-0.587778)
(1,7.59094e-06)
(0.809011,0.58779)
(0.30901,0.951058)
(-0.309024,0.951054)
(-0.80902,0.587778)
(-1,-7.39098e-06)
(-0.809011,-0.58779)
(-0.309009,-0.951058)
(0.309024,-0.951054)
(0.80902,-0.587778)
(1,7.68457e-06)
(0.809011,0.58779)
(0.309009,0.951058)
(-0.309024,0.951053)
(-0.80902,0.587778)
(-1,-7.86781e-06)
(-0.809011,-0.58779)
(-0.309009,-0.951058)
(0.309024,-0.951053)
(0.80902,-0.587778)
(1,7.77819e-06)
(0.809011,0.58779)
(0.309009,0.951058)
(-0.309024,0.951053)
(-0.80902,0.587778)
(-1,-7.86781e-06)
(-0.809011,-0.58779)
(-0.309009,-0.951058)
(0.309024,-0.951053)
(0.80902,-0.587778)
(1,7.87182e-06)
(0.809011,0.58779)
(0.309009,0.951058)
(-0.309024,0.951053)
(-0.80902,0.587777)
(-1,-7.86781e-06)
(-0.809011,-0.58779)
(-0.309009,-0.951058)
(0.309024,-0.951053)
(0.80902,-0.587777)
(1,7.96544e-06)
(0.809011,0.58779)
(0.309009,0.951058)
(-0.309024,0.951053)
(-0.80902,0.587777)
(-1,-7.86781e-06)
(-0.809011,-0.58779)
(-0.309009,-0.951058)
(0.309024,-0.951053)
(0.80902,-0.587777)
(1,8.05907e-06)
(0.809011,0.58779)
(0.309009,0.951058)
(-0.309024,0.951053)
(-0.80902,0.587777)
(-1,-8.34465e-06)
(-0.809011,-0.58779)
(-0.309009,-0.951058)
(0.309025,-0.951053)
(0.80902,-0.587777)
(1,8.1527e-06)
(0.80901,0.587791)
(0.309009,0.951058)
(-0.309025,0.951053)
(-0.80902,0.587777)
(-1,-8.34465e-06)
(-0.80901,-0.587791)
(-0.309009,-0.951058)
(0.309025,-0.951053)
(0.80902,-0.587777)
(1,8.24632e-06)
(0.80901,0.587791)
(0.309009,0.951058)
(-0.309025,0.951053)
(-0.80902,0.587777)
(-1,-8.34465e-06)
(-0.80901,-0.587791)
(-0.309009,-0.951058)
(0.309025,-0.951053)
(0.80902,-0.587777)
(1,8.33995e-06)
(0.80901,0.587791)
(0.309009,0.951058)
(-0.309025,0.951053)
(-0.80902,0.587777)
(-1,-8.34465e-06)
(-0.80901,-0.587791)
(-0.309009,-0.951059)
(0.309025,-0.951053)
(0.80902,-0.587777)
(1,8.43358e-06)
(0.80901,0.587791)
(0.309009,0.951059)
(-0.309025,0.951053)
(-0.80902,0.587777)
(-1,-8.58307e-06)
(-0.80901,-0.587791)
(-0.309009,-0.951059)
(0.309025,-0.951053)
(0.80902,-0.587777)
(1,8.5272e-06)
(0.80901,0.587791)
(0.309009,0.951059)
(-0.309025,0.951053)
(-0.80902,0.587777)
(-1,-8.58307e-06)
(-0.80901,-0.587791)
(-0.309009,-0.951059)
(0.309025,-0.951053)
(0.80902,-0.587777)
(1,8.62083e-06)
(0.80901,0.587791)
(0.309009,0.951059)
(-0.309025,0.951053)
(-0.809021,0.587777)
(-1,-8.58307e-06)
(-0.80901,-0.587791)
(-0.309009,-0.951059)
(0.309025,-0.951053)
(0.80902,-0.587777)
(1,8.71445e-06)
(0.80901,0.587791)
(0.309008,0.951059)
(-0.309025,0.951053)
(-0.809021,0.587777)
(-1,-8.58307e-06)
(-0.80901,-0.587791)
(-0.309008,-0.951059)
(0.309025,-0.951053)
(0.80902,-0.587777)
(1,8.80808e-06)
(0.80901,0.587791)
(0.309008,0.951059)
(-0.309025,0.951053)
(-0.809021,0.587777)
(-1,-9.05991e-06)
(-0.80901,-0.587791)
(-0.309008,-0.951059)
(0.309025,-0.951053)
(0.80902,-0.587777)
(1,8.90171e-06)
(0.80901,0.587791)
(0.309008,0.951059)
(-0.309025,0.951053)
(-0.809021,0.587777)
(-1,-9.05991e-06)
(-0.80901,-0.587791)
(-0.309008,-0.951059)
(0.309025,-0.951053)
(0.809021,-0.587777)
(1,8.99533e-06)
(0.80901,0.587791)
(0.309008,0.951059)
(-0.309025,0.951053)
(-0.809021,0.587776)
(-1,-9.05991e-06)
(-0.80901,-0.587791)
(-0.309008,-0.951059)
(0.309025,-0.951053)
(0.809021,-0.587776)
(1,9.08896e-06)
(0.80901,0.587791)
(0.309008,0.951059)
(-0.309025,0.951053)
(-0.809021,0.587776)
(-1,-9.05991e-06)
(-0.80901,-0.587791)
(-0.309008,-0.951059)
(0.309025,-0.951053)
(0.809021,-0.587776)
(1,9.18258e-06)
(0.80901,0.587791)
(0.309008,0.951059)
(-0.309025,0.951053)
(-0.809021,0.587776)
(-1,-9.29832e-06)
(-0.80901,-0.587791)
(-0.309008,-0.951059)
(0.309026,-0.951053)
(0.809021,-0.587776)
(1,9.27621e-06)
(0.80901,0.587792)
(0.309008,0.951059)
(-0.309026,0.951053)
(-0.809021,0.587776)
(-1,-9.29832e-06)
(-0.80901,-0.587791)
(-0.309008,-0.951059)
(0.309026,-0.951053)
(0.809021,-0.587776)
(1,9.36984e-06)
(0.80901,0.587792)
(0.309008,0.951059)
(-0.309026,0.951053)
(-0.809021,0.587776)
(-1,-9.29832e-06)
(-0.80901,-0.587792)
(-0.309008,-0.951059)
(0.309026,-0.951053)
(0.809021,-0.587776)
(1,9.46346e-06)
(0.80901,0.587792)
(0.309008,0.951059)
(-0.309026,0.951053)
(-0.809021,0.587776)
(-1,-9.29832e-06)
(-0.80901,-0.587792)
(-0.309008,-0.951059)
(0.309026,-0.951053)
(0.809021,-0.587776)
(1,9.55709e-06)
(0.80901,0.587792)
(0.309007,0.951059)
(-0.309026,0.951053)
(-0.809021,0.587776)
(-1,-9.77516e-06)
(-0.80901,-0.587792)
(-0.309008,-0.951059)
(0.309026,-0.951053)
(0.809021,-0.587776)
(1,9.65071e-06)
(0.80901,0.587792)
(0.309007,0.951059)
(-0.309026,0.951053)
(-0.809021,0.587776)
(-1,-9.77516e-06)
(-0.80901,-0.587792)
(-0.309008,-0.951059)
(0.309026,-0.951053)
(0.809021,-0.587776)
(1,9.74434e-06)
(0.80901,0.587792)
(0.309007,0.951059)
(-0.309026,0.951053)
(-0.809021,0.587776)
(-1,-9.77516e-06)
(-0.80901,-0.587792)
(-0.309008,-0.951059)
(0.309026,-0.951053)
(0.809021,-0.587776)
(1,9.83797e-06)
(0.809009,0.587792)
(0.309007,0.951059)
(-0.309026,0.951053)
(-0.809021,0.587776)
(-1,-9.77516e-06)
(-0.80901,-0.587792)
(-0.309007,-0.951059)
(0.309026,-0.951053)
(0.809021,-0.587776)
(1,9.93159e-06)
(0.809009,0.587792)
(0.309007,0.951059)
(-0.309026,0.951053)
(-0.809021,0.587776)
(-1,-1.00136e-05)
(-0.80901,-0.587792)
(-0.309007,-0.951059)
(0.309026,-0.951053)
(0.809021,-0.587776)
(1,1.00252e-05)
(0.809009,0.587792)
(0.309007,0.951059)
(-0.309026,0.951053)
(-0.809021,0.587776)
(-1,-1.00136e-05)
(-0.80901,-0.587792)
(-0.309007,-0.951059)
